id,title,cited_by_count,field,domain
https://openalex.org/W634409751,Islam und Menschenrechte = Islam and Human Rights,0,Social Sciences,Social Sciences
https://openalex.org/W3123508333,Chinese Practice in Public International Law: 2008,0,Social Sciences,Social Sciences
https://openalex.org/W2597728569,Extraterritorial Responsibility of States for Human Rights Violations under International Jurisprudence: Case Study of DRC V. Uganda,0,Social Sciences,Social Sciences
https://openalex.org/W4379621474,Editorial: towards universal ratification for freedom of association rights?,0,Social Sciences,Social Sciences
https://openalex.org/W3123211217,THE PROMISE AND LIMITS OF LOCAL HUMAN RIGHTS INTERNATIONALISM.,3,Social Sciences,Social Sciences
https://openalex.org/W1567982530,The Promise and Limits of Local Human Rights Internationalism,4,Social Sciences,Social Sciences
https://openalex.org/W13193090,Некоторые аспекты институционализации референдумов в новейшей истории,0,Social Sciences,Social Sciences
https://openalex.org/W1515524026,The United Nations Security Council in the Age of Human Rights,32,Social Sciences,Social Sciences
https://openalex.org/W2897099351,Credible champions? Transatlantic relations and human rights in refugee crises,10,Social Sciences,Social Sciences
https://openalex.org/W1765702,International Cultural Heritage Law in Armed Conflict,22,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2611168073,"‘Endless wars of altruism’? Human rights, humanitarianism and the Syrian war",11,Social Sciences,Social Sciences
https://openalex.org/W2917755652,Reforming the Approach to Racial and Religious Hate Speech Under Article 10 of the European Convention on Human Rights,11,Computer Science,Physical Sciences
https://openalex.org/W2588782365,SHOULD INTERNATIONAL LAW RECOGNIZE A RIGHT OF HUMANITARIAN INTERVENTION?,15,Social Sciences,Social Sciences
https://openalex.org/W2995344705,Accountability for human rights violations in Syria: reasons for hope,2,Social Sciences,Social Sciences
https://openalex.org/W2766858171,5 Isis and the Violations of Human Rights of Sexual Minorities: Is the International Community Responding Adequately?,1,Social Sciences,Social Sciences
https://openalex.org/W2979535798,"Heritage, Culture and Rights : Challenging Legal Discourses",7,Arts and Humanities,Social Sciences
https://openalex.org/W2914165077,"American Exceptionalism Reconsidered: U.S. Foreign Policy, Human Rights, and World Order",20,Social Sciences,Social Sciences
https://openalex.org/W3154911422,The End of Human Rights Dynamism? Judgments of the ECtHR on ‘Hot Returns’ and Humanitarian Visas as a Focal Point of Contemporary European Asylum Law and Policy,7,Social Sciences,Social Sciences
https://openalex.org/W261573316,"Circassian Right of Return: ""Putin the Terrible or Putin the Enlightened?""",3,Social Sciences,Social Sciences
https://openalex.org/W2904209750,EU membership conditionality in promoting acceptance of peremptory human rights norms: a case study in Albania considering public opinion,2,Social Sciences,Social Sciences
https://openalex.org/W4255859753,"Political ""Disappearances"" - a Challenge for Humanitarian Law",2,Arts and Humanities,Social Sciences
https://openalex.org/W3123388043,"From Paralysis in Rwanda to Boldness in Libya: Has the International Community Taken ""Responsibility to Protect"" from Abstract Principle to Concrete Norm under International Law?",5,Social Sciences,Social Sciences
https://openalex.org/W2137100486,International Legal Obligations of Armed Opposition Groups in Syria,0,Social Sciences,Social Sciences
https://openalex.org/W2794120742,The Role of the United Nations in the Protection of Human Rights in Light of Political Conflicts in the Middle East,0,Social Sciences,Social Sciences
https://openalex.org/W2098956668,"Human Rights Prosecutors? The High Commissioner for Human Rights, International Justice, and the Example of Syria",0,Social Sciences,Social Sciences
https://openalex.org/W2905370025,Perlindungan Hukum HAM Internasional terhadap Imigran Suriah,0,Social Sciences,Social Sciences
https://openalex.org/W2617195218,Protection of International Human Rights Law for the Syrian Immigrants,0,Social Sciences,Social Sciences
https://openalex.org/W2398391175,PERLINDUNGAN HUKUM HAK ASASI MANUSIA INTERNASIONAL TERHADAP IMIGRAN SURIAH,0,Social Sciences,Social Sciences
https://openalex.org/W2616788186,"Economic, Social, and Cultural Rights in Armed Conflict",1,Social Sciences,Social Sciences
https://openalex.org/W3210300030,A Right to Leave but No Right to Enter Elsewhere? Uncovering the Finisterrae in the Migration Regime in Human Rights,0,Social Sciences,Social Sciences
https://openalex.org/W3022970978,"Women, Peace, and Security and Nationality Laws in the Syrian Conflict",0,Social Sciences,Social Sciences
https://openalex.org/W4378676452,Children’s Right to Have Rights – on the Importance of Statutory Rights for Swedish Children Living outside the Country,0,Medicine,Health Sciences
https://openalex.org/W2534436627,Not So Safe and Sound,0,Social Sciences,Social Sciences
https://openalex.org/W2234190274,British Airstrikes Against ISIS in Syria: Legal Issues Under the European Convention on Human Rights,1,Social Sciences,Social Sciences
https://openalex.org/W2999332567,HISTORICAL PERSECUTION TOWARDS A CONTEMPORARY ISSUE: THE CONTINUING NEGLECT OF YAZIDI HUMAN RIGHTS,0,Social Sciences,Social Sciences
https://openalex.org/W2250127046,How can the sense of Responsibility influence protecting human rights in Syria,0,Social Sciences,Social Sciences
https://openalex.org/W3132298702,French Children in Syrian Camps: The Committee on the Rights of the Child and the Jurisdictional Quagmire,1,Social Sciences,Social Sciences
https://openalex.org/W2570483746,Should International Law Recognize a Right of Humanitarian Intervention to Support and Reflect a Pluralistic Understanding of Sovereignty,1,Social Sciences,Social Sciences
https://openalex.org/W3211637259,SYRIA – “THE WAR WITH MULTIPLE PROXIES”. VIOLATIONS OF INTERNATIONAL HUMANITARIAN LAW AND HUMAN RIGHTS,0,Social Sciences,Social Sciences
https://openalex.org/W3108047555,The Grey Zone : Civilian Protection Between Human Rights and the Laws of War,9,Social Sciences,Social Sciences
https://openalex.org/W2281830636,Responses by the United States Government to International Human Rights Abuses,0,Social Sciences,Social Sciences
https://openalex.org/W4210886503,Advancing the Rule of Law and Human Rights Protection through United Nations Mandated Mechanisms,0,Social Sciences,Social Sciences
https://openalex.org/W4230592079,31. Human rights,0,Social Sciences,Social Sciences
https://openalex.org/W2937692359,"Statelessness, Refugees, and Hospitality",1,Social Sciences,Social Sciences
https://openalex.org/W4249536454,International human rights law: a selected annotated bibliography,0,Social Sciences,Social Sciences
https://openalex.org/W2914765445,"Conflict Displacement and Legal Protection: Understanding Asylum, Human Rights and Refugee Law",0,Social Sciences,Social Sciences
https://openalex.org/W607176646,The Liberal Way of War: Legal Perspectives,1,Social Sciences,Social Sciences
https://openalex.org/W3159728270,Without a Home and Hungary: Assessing Hungary’s Legal Responsibilities to Syrian Refugees and Its Derogation of Rights Due to a Declared State of Emergency,0,Social Sciences,Social Sciences
https://openalex.org/W3160232676,"The UN Human Rights Council, a Practical Anatomy by Eric Tistounet",0,Social Sciences,Social Sciences
https://openalex.org/W4367549638,Human Rights and Justice for All: Demanding Dignity in the United States and Around the World by Carrie Booth Walling,0,Social Sciences,Social Sciences
https://openalex.org/W4387398804,Severe Pain and Good Faith: Just War Theory’s Right Intention in the Bush-Era Torture Memos,0,Social Sciences,Social Sciences
https://openalex.org/W2993146746,International Terrorism and Statelessness: Revoking the Citizenship of ISIL Foreign Fighters,4,Social Sciences,Social Sciences
https://openalex.org/W2581367132,"Out of sight, out of mind - The Allocation of Refugee Protection Responsibilities to Third Countries in European Union Asylum Policy",0,Social Sciences,Social Sciences
https://openalex.org/W3124029483,Freedom of Movement and Undocumented Migrants,0,Social Sciences,Social Sciences
https://openalex.org/W301253964,Human Rights Types: Separatist to Engaged Religious Variations,0,Social Sciences,Social Sciences
https://openalex.org/W2490499486,Human Rights Protection: A Panacea for the Use and Involvement of Women in Terrorism,1,Social Sciences,Social Sciences
https://openalex.org/W2908799074,"Claiming Human Rights: Iranian Political Prisoners and the Making of a Transnational Movement, 1963–1979",32,Arts and Humanities,Social Sciences
https://openalex.org/W2094725691,Islamic Rights or Human Rights: An Iranian Dilemma,23,Social Sciences,Social Sciences
https://openalex.org/W2791153984,"Human rights, the UN and the Bahá'ís in Iran",13,Social Sciences,Social Sciences
https://openalex.org/W2502805395,Decoding International Law,14,Social Sciences,Social Sciences
https://openalex.org/W1762056569,"Religious Legal Traditions, International Human Rights Law and Muslim States",15,Social Sciences,Social Sciences
https://openalex.org/W1597388263,The Politics of Rights: Dilemmas for Feminist Praxis,42,Arts and Humanities,Social Sciences
https://openalex.org/W639760358,From the margins of globalization : critical perspectives on human rights,29,Social Sciences,Social Sciences
https://openalex.org/W1981472072,Tehran 1968 and Reform of the UN Human Rights System,25,Arts and Humanities,Social Sciences
https://openalex.org/W2154627679,"REZA AFSHARI, Human Rights in Iran: The Abuse of Cultural Relativism (Philadelphia: University of Pennsylvania Press, 2001). Pp. 382. $49.95 cloth.",1,Social Sciences,Social Sciences
https://openalex.org/W2904098312,What Kind of Christianity? <i>A v Switzerland</i>,3,Social Sciences,Social Sciences
https://openalex.org/W1927471083,"Euthanasia and ""right to-self"" a challenge in the nature of human rights",6,Social Sciences,Social Sciences
https://openalex.org/W4244913230,Seeing Human Rights,19,Arts and Humanities,Social Sciences
https://openalex.org/W642841174,The legitimacy in international law of the detention and internment of aliens and minorities in the interest of national security,2,Social Sciences,Social Sciences
https://openalex.org/W3160867925,The Islamic Republic of Iran and children’s right to education: acceptability & adaptability,3,Medicine,Health Sciences
